Year_Country,Country,Year,fossil_fuel_consumption,wind_consumption,hydro_consumption,solar_consumption,biofuel_consumption,coal_consumption
2008_Thailand,Thailand,2008,1077.778,0.001,18.348,0.103,5.699,174.309
2009_Thailand,Thailand,2009,1114.102,0.003,18.274,0.116,7.547,174.895
2010_Thailand,Thailand,2010,1187.738,0.01,13.941,0.152,7.786,179.485
2011_Thailand,Thailand,2011,1226.463,0.013,20.563,0.245,8.397,182.519
2012_Thailand,Thailand,2012,1307.101,0.044,21.717,1.284,10.989,191.562
2013_Thailand,Thailand,2013,1328.627,0.899,13.856,3.219,14.31,188.535
2014_Thailand,Thailand,2014,1359.512,1.008,13.141,4.921,17.434,207.871
2015_Thailand,Thailand,2015,1402.943,0.83,9.514,6.016,19.276,204.074
2016_Thailand,Thailand,2016,1428.739,0.868,8.91,8.492,19.664,208.03
2017_Thailand,Thailand,2017,1443.258,2.773,11.718,11.358,21.762,208.857
2018_Thailand,Thailand,2018,1468.644,4.842,18.881,12.399,23.798,222.67
2019_Thailand,Thailand,2019,1463.066,6.591,15.625,12.416,27.827,198.331
1965_Turkey,Turkey,1965,84.671,0.0,6.053,0.0,0.0,42.682
1966_Turkey,Turkey,1966,97.613,0.0,6.495,0.0,0.0,47.497
1967_Turkey,Turkey,1967,100.948,0.0,6.616,0.0,0.0,42.101
1968_Turkey,Turkey,1968,116.467,0.0,8.819,0.0,0.0,45.764
1969_Turkey,Turkey,1969,127.272,0.0,9.569,0.0,0.0,48.613
1970_Turkey,Turkey,1970,137.185,0.0,8.424,0.0,0.0,53.847
1971_Turkey,Turkey,1971,154.148,0.0,7.251,0.0,0.0,55.359
1972_Turkey,Turkey,1972,171.393,0.0,8.901,0.0,0.0,59.406
1973_Turkey,Turkey,1973,197.276,0.0,7.232,0.0,0.0,60.72
1974_Turkey,Turkey,1974,199.093,0.0,9.322,0.0,0.0,66.221
1975_Turkey,Turkey,1975,215.527,0.0,16.399,0.0,0.0,68.768
1976_Turkey,Turkey,1976,237.917,0.0,23.263,0.0,0.0,72.141
1977_Turkey,Turkey,1977,262.04,0.0,23.812,0.0,0.0,74.327
1978_Turkey,Turkey,1978,276.484,0.0,25.93,0.0,0.0,75.409
1979_Turkey,Turkey,1979,256.375,0.0,28.58,0.0,0.0,77.281
1980_Turkey,Turkey,1980,264.507,0.0,31.523,0.0,0.0,81.805
1981_Turkey,Turkey,1981,263.533,0.0,35.045,0.0,0.0,83.503
1982_Turkey,Turkey,1982,286.791,0.0,39.352,0.0,0.0,93.773
1983_Turkey,Turkey,1983,306.172,0.0,31.508,0.0,0.0,103.181
1984_Turkey,Turkey,1984,317.94,0.0,37.295,0.0,0.0,115.94
1985_Turkey,Turkey,1985,350.459,0.0,33.458,0.0,0.0,138.781
1986_Turkey,Turkey,1986,385.472,0.0,32.979,0.0,0.0,152.725
1987_Turkey,Turkey,1987,424.377,0.0,51.716,0.0,0.0,161.238
1988_Turkey,Turkey,1988,441.587,0.0,80.416,0.0,0.0,155.889
1989_Turkey,Turkey,1989,464.388,0.0,49.832,0.0,0.0,175.671
1990_Turkey,Turkey,1990,493.324,0.0,64.299,0.0,0.0,186.522
1991_Turkey,Turkey,1991,506.293,0.0,63.009,0.0,0.0,199.257
1992_Turkey,Turkey,1992,524.391,0.0,73.8,0.0,0.0,198.536
1993_Turkey,Turkey,1993,554.883,0.0,94.308,0.0,0.0,183.708
1994_Turkey,Turkey,1994,544.119,0.0,84.961,0.0,0.0,184.254
1995_Turkey,Turkey,1995,604.528,0.0,98.725,0.0,0.0,192.337
1996_Turkey,Turkey,1996,654.625,0.0,112.431,0.0,0.0,216.353
1997_Turkey,Turkey,1997,691.875,0.0,110.6,0.0,0.0,241.695
1998_Turkey,Turkey,1998,705.57,0.015,117.303,0.0,0.0,250.766
1999_Turkey,Turkey,1999,706.355,0.057,96.326,0.0,0.0,232.996
2000_Turkey,Turkey,2000,772.529,0.093,85.774,0.0,0.0,261.222
2001_Turkey,Turkey,2001,714.072,0.172,66.261,0.0,0.0,214.609
2002_Turkey,Turkey,2002,760.468,0.132,92.359,0.0,0.0,224.145
2003_Turkey,Turkey,2003,807.152,0.167,96.25,0.0,0.0,242.09
2004_Turkey,Turkey,2004,841.316,0.156,124.749,0.0,0.0,256.86
2005_Turkey,Turkey,2005,882.937,0.159,106.413,0.0,0.0,257.686
2006_Turkey,Turkey,2006,978.913,0.349,118.263,0.0,0.0,304.334
2007_Turkey,Turkey,2007,1071.111,0.933,95.229,0.0,0.0,342.667
2008_Turkey,Turkey,2008,1081.407,2.235,87.824,0.0,0.0,344.202
2009_Turkey,Turkey,2009,1087.623,3.923,94.335,0.0,0.0,359.344
2010_Turkey,Turkey,2010,1105.043,7.604,135.05,0.006,0.0,365.624
2011_Turkey,Turkey,2011,1185.432,12.242,135.634,0.007,0.0,394.011
2012_Turkey,Turkey,2012,1249.553,15.096,149.046,0.011,0.0,424.437
2013_Turkey,Turkey,2013,1225.853,19.349,152.131,0.017,0.0,367.092
2014_Turkey,Turkey,2014,1317.707,21.683,103.437,0.044,0.0,420.146
2015_Turkey,Turkey,2015,1376.938,29.478,169.863,0.491,0.0,404.026
2016_Turkey,Turkey,2016,1441.504,39.022,169.072,2.623,0.0,447.261
2017_Turkey,Turkey,2017,1550.745,44.76,145.546,7.223,0.0,458.912
2018_Turkey,Turkey,2018,1502.33,49.581,148.97,19.385,0.0,475.221
2019_Turkey,Turkey,2019,1467.992,53.744,220.778,27.039,0.0,471.24
1985_Turkmenistan,Turkmenistan,1985,143.095,0.0,0.008,0.0,0.0,3.745
1986_Turkmenistan,Turkmenistan,1986,178.099,0.0,0.008,0.0,0.0,3.745
1987_Turkmenistan,Turkmenistan,1987,177.174,0.0,0.008,0.0,0.0,3.745
1988_Turkmenistan,Turkmenistan,1988,178.374,0.0,0.008,0.0,0.0,3.21
1989_Turkmenistan,Turkmenistan,1989,183.282,0.0,0.008,0.0,0.0,3.745
1990_Turkmenistan,Turkmenistan,1990,151.883,0.0,0.008,0.0,0.0,4.28
1991_Turkmenistan,Turkmenistan,1991,155.982,0.0,0.008,0.0,0.0,3.745
1992_Turkmenistan,Turkmenistan,1992,148.959,0.0,0.012,0.0,0.0,1.605
1994_Turkmenistan,Turkmenistan,1994,130.442,0.0,0.011,0.0,0.0,0.058
1995_Turkmenistan,Turkmenistan,1995,107.368,0.0,0.011,0.0,0.0,0.058
1996_Turkmenistan,Turkmenistan,1996,156.395,0.0,0.014,0.0,0.0,0.535
2011_Turkmenistan,Turkmenistan,2011,276.989,0.0,0.008,0.001,0.0,0.0
2012_Turkmenistan,Turkmenistan,2012,301.954,0.0,0.008,0.003,0.0,0.0
2013_Turkmenistan,Turkmenistan,2013,268.232,0.0,0.008,0.005,0.0,0.0
2014_Turkmenistan,Turkmenistan,2014,278.022,0.0,0.008,0.008,0.0,0.0
2015_Turkmenistan,Turkmenistan,2015,332.801,0.0,0.008,0.013,0.0,0.0
2016_Turkmenistan,Turkmenistan,2016,329.515,0.0,0.008,0.018,0.0,0.0
2017_Turkmenistan,Turkmenistan,2017,326.077,0.0,0.008,0.017,0.0,0.0
2018_Turkmenistan,Turkmenistan,2018,365.046,0.0,0.008,0.017,0.0,0.0
2019_Turkmenistan,Turkmenistan,2019,402.001,0.0,0.008,0.017,0.0,0.0
1985_Ukraine,Ukraine,1985,2597.726,0.0,29.757,0.0,0.0,987.913
1986_Ukraine,Ukraine,1986,2640.254,0.0,29.598,0.0,0.0,980.784
1987_Ukraine,Ukraine,1987,2681.035,0.0,26.651,0.0,0.0,971.874
1988_Ukraine,Ukraine,1988,2615.765,0.0,33.146,0.0,0.0,916.626
1989_Ukraine,Ukraine,1989,2513.366,0.0,28.137,0.0,0.0,835.835
1990_Ukraine,Ukraine,1990,2930.34,0.0,29.206,0.0,0.0,965.933
1991_Ukraine,Ukraine,1991,2694.722,0.0,32.528,0.0,0.0,857.392
1992_Ukraine,Ukraine,1992,2331.467,0.0,21.897,0.0,0.0,843.974
1993_Ukraine,Ukraine,1993,1926.371,0.0,30.664,0.0,0.0,751.694
1994_Ukraine,Ukraine,1994,1606.31,0.0,33.661,0.0,0.0,599.944
1995_Ukraine,Ukraine,1995,1541.124,0.0,27.647,0.0,0.0,593.125
1996_Ukraine,Ukraine,1996,1453.977,0.0,23.978,0.0,0.0,446.306
1997_Ukraine,Ukraine,1997,1355.45,0.0,27.378,0.0,0.0,435.429
1998_Ukraine,Ukraine,1998,1316.024,0.008,43.719,0.0,0.0,446.234
1999_Ukraine,Ukraine,1999,1336.273,0.008,39.789,0.0,0.0,441.383
2000_Ukraine,Ukraine,2000,1335.294,0.017,31.317,0.0,0.0,448.282
2001_Ukraine,Ukraine,2001,1317.091,0.044,33.205,0.0,0.0,436.452
2002_Ukraine,Ukraine,2002,1306.617,0.06,26.397,0.0,0.0,439.198
2003_Ukraine,Ukraine,2003,1337.568,0.084,25.168,0.0,0.0,451.359
2004_Ukraine,Ukraine,2004,1318.532,0.089,31.815,0.0,0.0,428.85
2005_Ukraine,Ukraine,2005,1320.779,0.102,33.255,0.0,0.0,433.765
2006_Ukraine,Ukraine,2006,1338.884,0.094,34.444,0.0,0.0,466.389
2007_Ukraine,Ukraine,2007,1331.394,0.12,26.942,0.0,0.0,496.101
2008_Ukraine,Ukraine,2008,1285.092,0.119,30.389,0.0,0.0,486.111
2009_Ukraine,Ukraine,2009,1069.243,0.113,31.314,0.0,0.0,417.168
2010_Ukraine,Ukraine,2010,1143.171,0.13,34.292,0.0,0.0,444.859
2011_Ukraine,Ukraine,2011,1202.241,0.232,28.361,0.078,0.0,482.529
2012_Ukraine,Ukraine,2012,1167.25,0.742,26.99,0.859,0.0,496.811
2013_Ukraine,Ukraine,2013,1102.531,1.635,35.344,1.459,0.0,481.796
2014_Ukraine,Ukraine,2014,940.062,2.876,21.576,1.092,0.0,413.749
2015_Ukraine,Ukraine,2015,746.274,2.743,13.651,1.205,0.0,318.011
2016_Ukraine,Ukraine,2016,806.571,2.399,19.303,1.234,0.0,377.394
2017_Ukraine,Ukraine,2017,718.463,2.459,22.369,1.804,0.0,299.554
2018_Ukraine,Ukraine,2018,741.596,2.954,25.917,2.753,0.0,320.831
2019_Ukraine,Ukraine,2019,710.505,4.668,16.92,7.208,0.0,306.453
2009_United Arab Emirates,United Arab Emirates,2009,929.881,0.0,0.0,0.017,0.0,3.185
2010_United Arab Emirates,United Arab Emirates,2010,974.372,0.0,0.0,0.048,0.0,7.653
2011_United Arab Emirates,United Arab Emirates,2011,1027.66,0.0,0.0,0.054,0.0,5.174
2012_United Arab Emirates,United Arab Emirates,2012,1079.194,0.0,0.0,0.062,0.0,16.077
2013_United Arab Emirates,United Arab Emirates,2013,1137.17,0.004,0.0,0.219,0.0,20.581
2014_United Arab Emirates,United Arab Emirates,2014,1131.474,0.008,0.0,0.785,0.0,22.946
2015_United Arab Emirates,United Arab Emirates,2015,1245.012,0.008,0.0,0.782,0.0,19.942
2016_United Arab Emirates,United Arab Emirates,2016,1293.055,0.004,0.0,0.853,0.0,21.406
2017_United Arab Emirates,United Arab Emirates,2017,1307.931,0.004,0.0,1.963,0.0,24.76
2018_United Arab Emirates,United Arab Emirates,2018,1330.207,0.004,0.0,3.266,0.0,28.005
2019_United Arab Emirates,United Arab Emirates,2019,1331.39,0.004,0.0,10.323,0.0,28.613
1965_United Kingdom,United Kingdom,1965,2259.643,0.0,12.811,0.0,0.0,1365.328
1966_United Kingdom,United Kingdom,1966,2256.723,0.0,12.6,0.0,0.0,1299.421
1967_United Kingdom,United Kingdom,1967,2247.722,0.0,13.569,0.0,0.0,1213.836
1968_United Kingdom,United Kingdom,1968,2326.106,0.0,10.339,0.0,0.0,1214.754
1969_United Kingdom,United Kingdom,1969,2406.462,0.0,9.044,0.0,0.0,1184.051
1970_United Kingdom,United Kingdom,1970,2463.823,0.0,12.6,0.0,0.0,1116.76
1971_United Kingdom,United Kingdom,1971,2415.71,0.0,9.369,0.0,0.0,989.714
1972_United Kingdom,United Kingdom,1972,2447.366,0.0,9.369,0.0,0.0,866.924
1973_United Kingdom,United Kingdom,1973,2576.294,0.0,10.661,0.0,0.0,938.984
1974_United Kingdom,United Kingdom,1974,2425.754,0.0,11.308,0.0,0.0,826.661
1975_United Kingdom,United Kingdom,1975,2290.818,0.0,10.661,0.0,0.0,831.604
1976_United Kingdom,United Kingdom,1976,2321.357,0.0,12.6,0.0,0.0,846.269
1977_United Kingdom,United Kingdom,1977,2357.698,0.0,10.983,0.0,0.0,849.049
1978_United Kingdom,United Kingdom,1978,2379.533,0.0,11.308,0.0,0.0,827.138
1979_United Kingdom,United Kingdom,1979,2492.617,0.0,11.953,0.0,0.0,889.114
1980_United Kingdom,United Kingdom,1980,2264.382,0.0,10.983,0.0,0.0,826.487
1981_United Kingdom,United Kingdom,1981,2194.389,0.0,12.275,0.0,0.0,821.997
1982_United Kingdom,United Kingdom,1982,2146.987,0.0,12.6,0.0,0.0,766.639
1983_United Kingdom,United Kingdom,1983,2139.326,0.0,12.6,0.0,0.0,773.768
1984_United Kingdom,United Kingdom,1984,2126.836,0.0,12.6,0.003,0.0,549.82
1985_United Kingdom,United Kingdom,1985,2205.675,0.0,10.984,0.003,0.0,731.283
1986_United Kingdom,United Kingdom,1986,2275.317,0.0,13.245,0.003,0.0,789.771
1987_United Kingdom,United Kingdom,1987,2283.819,0.0,11.63,0.0,0.0,809.088
1988_United Kingdom,United Kingdom,1988,2291.185,0.0,13.568,0.003,0.0,785.398
1989_United Kingdom,United Kingdom,1989,2271.022,0.025,13.245,0.0,0.0,755.997
1990_United Kingdom,United Kingdom,1990,2304.772,0.025,14.214,0.0,0.0,755.311
1991_United Kingdom,United Kingdom,1991,2345.417,0.025,12.599,0.0,0.0,756.59
1992_United Kingdom,United Kingdom,1992,2308.489,0.092,14.861,0.0,0.0,711.384
1993_United Kingdom,United Kingdom,1993,2303.996,0.603,11.953,0.0,0.0,619.484
1994_United Kingdom,United Kingdom,1994,2272.327,0.956,14.214,0.0,0.0,578.407
1995_United Kingdom,United Kingdom,1995,2279.955,1.089,12.922,0.0,0.0,551.914
1996_United Kingdom,United Kingdom,1996,2390.421,1.356,9.433,0.0,0.0,515.977
1997_United Kingdom,United Kingdom,1997,2329.803,1.853,12.212,0.0,0.0,460.176
1998_United Kingdom,United Kingdom,1998,2349.671,2.436,14.216,0.0,0.0,448.692
1999_United Kingdom,United Kingdom,1999,2345.664,2.361,14.821,0.003,0.0,398.917
2000_United Kingdom,United Kingdom,2000,2395.339,2.628,14.127,0.003,0.0,427.148
2001_United Kingdom,United Kingdom,2001,2413.574,2.663,11.19,0.006,0.0,452.546
2002_United Kingdom,United Kingdom,2002,2356.74,3.452,13.127,0.008,0.018,415.309
2003_United Kingdom,United Kingdom,2003,2394.471,3.509,8.793,0.008,0.19,443.149
2004_United Kingdom,United Kingdom,2004,2424.556,5.249,13.114,0.011,0.172,425.892
2005_United Kingdom,United Kingdom,2005,2442.832,7.833,13.242,0.022,0.839,435.303
2006_United Kingdom,United Kingdom,2006,2423.487,11.323,12.278,0.029,2.094,476.043
2007_United Kingdom,United Kingdom,2007,2372.573,14.009,13.487,0.037,4.077,446.448
2008_United Kingdom,United Kingdom,2008,2343.709,18.735,13.571,0.045,9.308,414.204
2009_United Kingdom,United Kingdom,2009,2163.999,24.348,13.715,0.052,11.56,346.488
2010_United Kingdom,United Kingdom,2010,2239.036,26.818,9.364,0.105,13.525,359.691
2011_United Kingdom,United Kingdom,2011,2064.643,41.367,14.75,0.631,12.543,365.752
2012_United Kingdom,United Kingdom,2012,2077.791,51.121,13.675,3.487,10.621,453.082
2013_United Kingdom,United Kingdom,2013,2035.313,72.704,12.037,5.147,12.119,429.998
2014_United Kingdom,United Kingdom,2014,1887.676,81.333,14.984,10.317,13.804,346.043
2015_United Kingdom,United Kingdom,2015,1853.012,101.886,15.931,19.056,11.082,268.353
2016_United Kingdom,United Kingdom,2016,1825.189,93.437,14.125,26.174,11.214,128.894
2017_United Kingdom,United Kingdom,2017,1785.851,124.083,14.82,28.689,11.076,105.345
2018_United Kingdom,United Kingdom,2018,1762.097,141.428,13.582,31.955,15.159,88.175
2019_United Kingdom,United Kingdom,2019,1723.913,158.81,14.755,31.39,19.32,72.846
1965_United States,United States,1965,13964.522,0.0,552.706,0.0,0.0,3224.247
1966_United States,United States,1966,14773.608,0.0,555.381,0.0,0.0,3380.849
1967_United States,United States,1967,15227.304,0.0,631.169,0.0,0.0,3316.999
1968_United States,United States,1968,16175.071,0.0,633.764,0.0,0.0,3433.079
1969_United States,United States,1969,16994.582,0.0,711.191,0.0,0.0,3447.24
1970_United States,United States,1970,17580.21,0.0,704.146,0.0,0.0,3414.662
1971_United States,United States,1971,17861.808,0.0,756.262,0.0,0.0,3229.203
1972_United States,United States,1972,18755.865,0.0,774.212,0.0,0.0,3362.428
1973_United States,United States,1973,19478.938,0.0,772.814,0.0,0.0,3611.493
1974_United States,United States,1974,18790.102,0.0,853.569,0.0,0.0,3525.57
1975_United States,United States,1975,18135.034,0.0,850.597,0.0,0.0,3525.544
1976_United States,United States,1976,19182.863,0.0,805.063,0.0,0.0,3782.045
1977_United States,United States,1977,19724.828,0.0,627.382,0.0,0.0,3876.16
1978_United States,United States,1978,19574.874,0.0,795.358,0.0,0.0,3832.58
1979_United States,United States,1979,19885.684,0.0,794.265,0.0,0.0,4187.288
1980_United States,United States,1980,19125.852,0.0,783.34,0.0,0.0,4293.984
1981_United States,United States,1981,18496.184,0.0,740.305,0.0,0.0,4428.937
1982_United States,United States,1982,17494.937,0.0,876.471,0.0,0.0,4265.8
1983_United States,United States,1983,17304.004,0.007,940.772,0.008,0.0,4425.295
1984_United States,United States,1984,18239.986,0.018,909.965,0.015,0.0,4752.764
1985_United States,United States,1985,18135.944,0.016,797.729,0.03,0.0,4866.304
1986_United States,United States,1986,18135.955,0.012,824.931,0.039,0.0,4805.603
1987_United States,United States,1987,18806.082,0.01,709.473,0.029,0.0,5013.872
1988_United States,United States,1988,19631.993,0.002,634.402,0.026,0.0,5247.148
1989_United States,United States,1989,19994.009,5.926,763.123,0.703,0.0,5309.36
1990_United States,United States,1990,19813.402,7.824,811.892,1.03,17.669,5338.002
1991_United States,United States,1991,19679.139,8.28,798.128,1.328,20.474,5287.618
1992_United States,United States,1992,20083.125,8.102,698.405,1.136,23.279,5324.035
1993_United States,United States,1993,20496.363,8.434,775.698,1.32,27.201,5522.457
1994_United States,United States,1994,20893.884,9.672,720.393,1.394,30.461,5543.148
1995_United States,United States,1995,21170.063,8.878,864.5,1.429,32.674,5593.058
1996_United States,United States,1996,21883.039,9.074,965.416,1.504,23.436,5847.305
1997_United States,United States,1997,22175.467,9.226,988.815,1.48,29.677,5970.783
1998_United States,United States,1998,22301.748,8.49,894.693,1.457,32.792,6029.343
1999_United States,United States,1999,22599.158,12.593,879.46,1.44,34.095,6020.1
2000_United States,United States,2000,23224.264,15.694,757.671,1.44,39.074,6286.541
2001_United States,United States,2001,22744.12,18.781,580.208,1.585,41.492,6101.321
2002_United States,United States,2002,22941.458,28.678,707.879,1.65,49.559,6098.459
2003_United States,United States,2003,23040.023,30.787,735.498,1.664,67.253,6214.542
2004_United States,United States,2004,23499.054,38.674,710.738,1.89,84.876,6254.987
2005_United States,United States,2005,23512.607,48.392,716.657,2.014,99.059,6346.962
2006_United States,United States,2006,23185.686,71.79,763.247,2.204,138.566,6249.688
2007_United States,United States,2007,23576.561,92.432,645.586,2.91,174.969,6333.855
2008_United States,United States,2008,22789.636,147.621,662.72,4.311,239.349,6233.06
2009_United States,United States,2009,21395.358,195.795,712.356,5.446,271.962,5482.381
2010_United States,United States,2010,22174.395,249.286,670.809,7.856,312.88,5800.546
2011_United States,United States,2011,21746.803,314.579,819.15,12.281,335.374,5473.076
2012_United States,United States,2012,21197.905,366.387,705.835,23.277,335.549,4838.409
2013_United States,United States,2013,21729.859,434.051,682.432,41.066,361.774,5022.275
2014_United States,United States,2014,21940.02,466.966,650.863,74.353,366.756,5010.86
2015_United States,United States,2015,21670.455,487.346,623.468,99.739,381.312,4329.081
2016_United States,United States,2016,21428.95,576.606,663.312,139.37,411.458,3960.744
2017_United States,United States,2017,21331.723,642.179,742.017,195.144,411.034,3852.596
2018_United States,United States,2018,22196.473,684.484,719.554,234.392,406.412,3689.462
2019_United States,United States,2019,21891.102,750.547,671.447,268.32,406.191,3150.181
1985_Uzbekistan,Uzbekistan,1985,466.587,0.0,15.087,0.0,0.0,17.305
1986_Uzbekistan,Uzbekistan,1986,461.137,0.0,12.829,0.0,0.0,19.591
1987_Uzbekistan,Uzbekistan,1987,464.664,0.0,18.807,0.0,0.0,16.326
1988_Uzbekistan,Uzbekistan,1988,493.118,0.0,19.9,0.0,0.0,17.958
1989_Uzbekistan,Uzbekistan,1989,505.707,0.0,15.284,0.0,0.0,20.244
1990_Uzbekistan,Uzbekistan,1990,489.271,0.0,18.467,0.0,0.0,21.223
1991_Uzbekistan,Uzbekistan,1991,497.413,0.0,16.753,0.0,0.0,19.421
1992_Uzbekistan,Uzbekistan,1992,471.545,0.0,17.447,0.0,0.0,15.281
1993_Uzbekistan,Uzbekistan,1993,505.961,0.0,20.439,0.0,0.0,12.43
1994_Uzbekistan,Uzbekistan,1994,497.205,0.0,19.878,0.0,0.0,12.555
1995_Uzbekistan,Uzbekistan,1995,490.104,0.0,17.189,0.0,0.0,10.374
1996_Uzbekistan,Uzbekistan,1996,505.174,0.0,18.125,0.0,0.0,9.692
1997_Uzbekistan,Uzbekistan,1997,501.905,0.0,16.047,0.0,0.0,9.629
1998_Uzbekistan,Uzbekistan,1998,502.421,0.0,15.994,0.0,0.0,9.655
1999_Uzbekistan,Uzbekistan,1999,569.911,0.0,15.811,0.0,0.0,9.652
2000_Uzbekistan,Uzbekistan,2000,578.762,0.0,16.331,0.0,0.0,8.249
2001_Uzbekistan,Uzbekistan,2001,579.975,0.0,16.605,0.0,0.0,8.959
2002_Uzbekistan,Uzbekistan,2002,593.398,0.0,16.962,0.0,0.0,9.107
2003_Uzbekistan,Uzbekistan,2003,547.62,0.0,19.492,0.0,0.0,6.365
2004_Uzbekistan,Uzbekistan,2004,556.504,0.0,17.578,0.0,0.0,8.897
2005_Uzbekistan,Uzbekistan,2005,539.949,0.0,18.495,0.0,0.0,9.883
2006_Uzbekistan,Uzbekistan,2006,504.039,0.0,15.636,0.0,0.0,10.227
2007_Uzbekistan,Uzbekistan,2007,534.326,0.0,17.152,0.0,0.0,10.73
2008_Uzbekistan,Uzbekistan,2008,507.225,0.0,11.578,0.0,0.0,11.792
2009_Uzbekistan,Uzbekistan,2009,503.858,0.0,17.009,0.0,0.0,11.973
2010_Uzbekistan,Uzbekistan,2010,495.812,0.0,21.36,0.0,0.0,11.893
2011_Uzbekistan,Uzbekistan,2011,527.146,0.0,14.827,0.0,0.0,12.699
2012_Uzbekistan,Uzbekistan,2012,512.36,0.0,16.369,0.0,0.0,13.527
2013_Uzbekistan,Uzbekistan,2013,514.797,0.0,16.053,0.0,0.0,18.882
2014_Uzbekistan,Uzbekistan,2014,535.864,0.0,15.74,0.0,0.0,17.972
2015_Uzbekistan,Uzbekistan,2015,509.804,0.0,15.23,0.0,0.0,16.213
2016_Uzbekistan,Uzbekistan,2016,476.327,0.0,18.426,0.001,0.0,15.169
2017_Uzbekistan,Uzbekistan,2017,475.647,0.0,21.068,0.002,0.0,17.888
2018_Uzbekistan,Uzbekistan,2018,493.35,0.0,14.657,0.004,0.0,23.624
2019_Uzbekistan,Uzbekistan,2019,479.365,0.0,16.095,0.009,0.0,20.193
1965_Venezuela,Venezuela,1965,187.437,0.0,3.803,0.0,0.0,0.233
1966_Venezuela,Venezuela,1966,189.182,0.0,3.875,0.0,0.0,0.244
1967_Venezuela,Venezuela,1967,198.978,0.0,4.544,0.0,0.0,0.256
1968_Venezuela,Venezuela,1968,211.807,0.0,7.633,0.0,0.0,0.267
1969_Venezuela,Venezuela,1969,212.941,0.0,8.861,0.0,0.0,0.279
1970_Venezuela,Venezuela,1970,212.34,0.0,11.4,0.0,0.0,0.279
1971_Venezuela,Venezuela,1971,212.274,0.0,14.972,0.0,0.0,1.659
1972_Venezuela,Venezuela,1972,223.441,0.0,16.722,0.0,0.0,1.748
1973_Venezuela,Venezuela,1973,257.61,0.0,17.292,0.0,0.0,3.168
1974_Venezuela,Venezuela,1974,262.735,0.0,21.408,0.0,0.0,2.373
1975_Venezuela,Venezuela,1975,270.54,0.0,24.808,0.0,0.0,2.93
1976_Venezuela,Venezuela,1976,293.412,0.0,29.383,0.0,0.0,1.922
1977_Venezuela,Venezuela,1977,325.895,0.0,33.786,0.0,0.0,2.978
1978_Venezuela,Venezuela,1978,333.579,0.0,33.978,0.0,0.0,0.917
1979_Venezuela,Venezuela,1979,365.547,0.0,39.556,0.0,0.0,1.912
1980_Venezuela,Venezuela,1980,413.091,0.0,40.519,0.0,0.0,1.821
1981_Venezuela,Venezuela,1981,428.667,0.0,41.911,0.0,0.0,1.8
1982_Venezuela,Venezuela,1982,435.913,0.0,43.928,0.0,0.0,1.027
1983_Venezuela,Venezuela,1983,427.555,0.0,50.175,0.0,0.0,1.437
1984_Venezuela,Venezuela,1984,430.556,0.0,56.231,0.0,0.0,1.572
1985_Venezuela,Venezuela,1985,436.803,0.0,62.911,0.0,0.0,2.082
1986_Venezuela,Venezuela,1986,466.852,0.0,69.886,0.0,0.0,2.315
1987_Venezuela,Venezuela,1987,449.615,0.0,85.675,0.0,0.0,3.041
1988_Venezuela,Venezuela,1988,462.187,0.0,95.008,0.0,0.0,2.211
1989_Venezuela,Venezuela,1989,465.555,0.0,96.295,0.0,0.0,6.07
1990_Venezuela,Venezuela,1990,494.197,0.0,102.731,0.0,0.0,5.382
1992_Venezuela,Venezuela,1992,517.835,0.0,131.308,0.0,0.0,0.042
1993_Venezuela,Venezuela,1993,510.266,0.0,131.883,0.0,0.0,0.331
1994_Venezuela,Venezuela,1994,554.683,0.0,142.456,0.0,0.0,0.645
1995_Venezuela,Venezuela,1995,575.261,0.0,142.917,0.0,0.0,0.059
1996_Venezuela,Venezuela,1996,549.638,0.0,149.575,0.0,0.0,0.187
1997_Venezuela,Venezuela,1997,580.015,0.0,159.078,0.0,0.0,0.399
1998_Venezuela,Venezuela,1998,623.453,0.0,160.897,0.0,0.0,0.416
1999_Venezuela,Venezuela,1999,588.166,0.0,168.333,0.0,0.0,0.424
2000_Venezuela,Venezuela,2000,596.829,0.0,174.683,0.0,0.0,1.537
2001_Venezuela,Venezuela,2001,650.974,0.0,166.802,0.0,0.0,0.569
2002_Venezuela,Venezuela,2002,652.752,0.0,163.239,0.0,0.0,0.212
2003_Venezuela,Venezuela,2003,567.792,0.0,164.911,0.0,0.0,0.501
2005_Venezuela,Venezuela,2005,644.698,0.0,207.358,0.0,0.0,0.433
2006_Venezuela,Venezuela,2006,729.609,0.0,217.614,0.0,0.0,2.878
2007_Venezuela,Venezuela,2007,732.382,0.0,220.56,0.0,0.0,1.613
2008_Venezuela,Venezuela,2008,756.0,0.0,228.901,0.0,0.0,1.639
2009_Venezuela,Venezuela,2009,755.453,0.0,225.196,0.0,0.0,2.759
2010_Venezuela,Venezuela,2010,724.756,0.0,199.88,0.006,0.0,2.318
2011_Venezuela,Venezuela,2011,751.31,0.0,215.493,0.008,0.0,2.386
2012_Venezuela,Venezuela,2012,795.905,0.0,210.531,0.013,0.0,2.454
2013_Venezuela,Venezuela,2013,767.967,0.0,213.537,0.014,0.0,2.445
2014_Venezuela,Venezuela,2014,748.124,0.0,200.404,0.017,0.0,2.292
2015_Venezuela,Venezuela,2015,729.458,0.003,185.677,0.022,0.0,1.588
